neighborhood,room_type,accommodates,bedrooms,number_of_reviews,wifi,cable_tv,washer,kitchen,price
1,2,4,1.0,5,1,1,1,1,35.0
6,1,2,0.0,5,1,0,1,1,69.0
1,2,2,1.0,54,1,1,1,0,40.0
9,2,2,1.0,19,1,1,1,1,39.0
5,1,2,0.0,0,1,0,1,1,69.0
2,2,2,1.0,44,1,1,1,1,70.0
2,2,1,1.0,2,1,0,1,1,100.0
2,1,9,4.0,21,1,0,1,1,262.0
6,1,4,2.0,1,1,0,1,1,60.0
4,1,3,1.0,3,1,1,1,1,43.0
1,2,4,1.0,39,1,1,0,1,39.0
2,1,7,3.0,34,1,0,1,1,241.0
1,2,2,1.0,8,1,1,1,1,29.0
5,1,4,0.0,13,1,1,1,1,50.0
4,1,6,2.0,14,1,1,1,1,79.0
2,2,2,1.0,5,1,1,0,1,40.0
5,2,1,1.0,0,1,0,1,1,25.0
2,1,9,4.0,33,1,0,1,1,252.0
2,1,3,2.0,2,1,0,1,1,120.0
2,1,7,3.0,10,1,0,1,1,241.0
2,2,2,1.0,1,1,1,1,1,33.0
6,1,2,1.0,1,1,1,1,1,45.0
4,2,2,1.0,2,1,1,0,1,18.0
1,2,2,1.0,44,1,1,1,1,30.0
1,2,2,1.0,1,1,1,1,1,15.0
7,2,2,1.0,11,1,1,1,1,22.0
2,2,2,1.0,30,1,1,1,1,35.0
1,2,2,1.0,10,1,1,1,1,40.0
1,1,4,2.0,0,1,0,1,1,75.0
3,2,1,1.0,11,1,1,1,1,40.0
4,2,2,1.0,14,1,1,1,1,45.0
3,2,1,1.0,2,1,1,1,1,20.0
5,1,2,1.0,0,1,1,1,1,40.0
1,2,2,2.0,14,1,1,1,1,40.0
4,1,3,1.0,11,1,1,1,1,70.0
1,1,3,1.0,6,1,0,0,1,75.0
9,2,2,1.0,39,1,1,1,1,27.0
6,2,2,1.0,20,1,1,1,1,23.0
5,2,1,1.0,20,1,0,1,1,35.0
6,1,2,1.0,91,1,0,1,1,129.0
1,1,2,1.0,0,1,0,1,1,65.0
6,2,2,1.0,2,1,1,1,1,20.0
1,2,2,1.0,28,1,0,1,1,40.0
6,1,10,2.0,62,1,0,1,1,229.0
1,1,2,1.0,4,1,1,1,1,45.0
4,2,3,1.0,6,1,1,1,1,35.0
3,2,2,1.0,1,1,1,1,1,100.0
4,1,2,1.0,8,1,1,1,1,44.0
7,2,1,1.0,0,1,1,1,1,22.0
2,2,2,1.0,46,1,1,1,1,33.0
11,1,2,1.0,27,1,0,1,1,37.0
2,1,2,1.0,0,1,0,1,1,65.0
5,2,4,1.0,2,1,1,0,0,169.0
6,1,4,2.0,5,1,0,1,1,41.0
5,1,4,2.0,4,1,0,1,1,59.0
2,1,7,2.0,78,1,0,0,1,110.0
4,2,2,1.0,6,1,1,1,1,45.0
1,2,2,1.0,4,1,1,0,1,75.0
3,1,2,0.0,2,0,0,1,1,45.0
4,2,3,1.0,3,1,1,1,1,24.0
3,1,2,1.0,2,1,0,1,1,50.0
1,2,2,1.0,6,1,1,1,1,38.0
1,1,4,1.0,57,1,0,1,1,76.0
1,1,4,1.0,9,1,0,1,1,70.0
4,1,2,1.0,17,1,1,0,1,45.0
4,1,3,1.0,2,1,1,1,1,119.0
3,1,4,2.0,23,1,0,1,1,40.0
3,2,2,1.0,113,1,1,1,1,36.0
6,2,1,1.0,2,1,1,1,1,18.0
6,1,4,2.0,3,1,1,1,1,34.0
5,1,4,2.0,6,1,1,1,1,40.0
3,1,2,1.0,0,1,0,0,1,75.0
4,2,2,1.0,0,1,1,1,1,20.0
3,1,2,0.0,13,1,1,0,1,99.0
4,1,2,1.0,5,1,1,1,1,39.0
1,1,4,2.0,26,1,0,1,1,81.0
1,2,2,1.0,26,1,0,1,1,33.0
4,1,3,1.0,0,1,1,1,1,35.0
1,1,5,3.0,8,1,1,1,1,100.0
4,2,2,1.0,0,1,1,1,1,43.0
6,2,2,1.0,5,1,1,1,1,12.0
2,2,2,1.0,13,1,1,1,1,65.0
3,1,3,1.0,1,1,1,1,1,75.0
1,2,2,1.0,4,1,1,1,1,29.0
1,2,3,1.0,28,1,0,1,1,55.0
2,2,1,1.0,45,1,1,1,1,39.0
4,2,2,1.0,7,1,1,1,1,24.0
3,1,2,2.0,39,1,0,1,1,45.0
1,1,4,2.0,23,1,0,1,1,42.0
3,2,2,1.0,2,1,1,1,1,35.0
2,1,4,1.0,81,1,0,1,1,99.0
3,2,2,1.0,0,1,1,1,1,65.0
1,2,2,1.0,19,1,0,1,1,49.0
1,2,1,1.0,37,1,1,1,1,27.0
5,2,2,1.0,47,1,1,0,0,29.0
8,1,2,1.0,1,1,1,0,1,53.0
1,2,2,1.0,5,1,1,1,1,20.0
3,2,3,1.0,119,1,0,1,1,38.0
2,1,4,2.0,7,1,1,0,1,105.0
4,2,2,1.0,3,1,1,1,1,34.0
2,2,2,1.0,12,1,0,1,1,49.0
4,2,3,1.0,20,1,1,1,1,80.0
2,2,6,1.0,3,1,0,1,1,99.0
1,2,2,1.0,6,1,0,1,1,35.0
3,1,4,2.0,25,1,0,1,1,60.0
1,1,2,0.0,4,1,0,1,1,50.0
2,2,3,3.0,49,1,0,1,1,50.0
3,2,1,1.0,3,1,1,1,1,20.0
8,2,2,1.0,42,1,1,1,1,40.0
1,2,1,1.0,12,1,1,0,0,31.0
3,2,2,1.0,4,1,1,1,1,35.0
1,2,2,1.0,46,1,1,1,1,50.0
3,1,2,1.0,16,1,0,1,1,70.0
3,2,2,1.0,3,1,1,1,1,50.0
1,2,2,1.0,11,1,1,1,1,50.0
3,2,2,1.0,18,1,0,1,1,28.0
7,1,7,3.0,0,1,0,1,1,200.0
3,1,2,1.0,1,1,0,1,1,70.0
4,1,2,2.0,3,1,1,1,1,60.0
2,2,2,1.0,33,1,1,1,1,40.0
5,2,2,1.0,2,1,1,1,1,20.0
3,2,1,1.0,7,1,1,1,1,31.0
4,2,2,1.0,31,1,1,1,1,35.0
3,2,1,1.0,4,1,0,1,1,26.0
4,1,1,1.0,5,1,0,1,1,99.0
1,2,2,1.0,31,1,0,1,1,57.0
1,2,2,1.0,52,1,1,1,1,50.0
1,2,3,2.0,99,1,1,1,1,45.0
3,2,1,1.0,5,1,1,1,1,14.0
5,2,4,2.0,1,1,0,1,1,60.0
3,2,3,1.0,29,1,1,1,1,25.0
1,1,3,1.0,4,1,1,1,1,60.0
3,1,3,1.0,1,1,1,1,1,50.0
2,1,5,2.0,0,1,1,1,1,80.0
2,2,4,1.0,148,1,0,1,1,40.0
1,2,2,1.0,5,1,1,1,1,25.0
6,1,4,1.0,6,1,1,1,1,99.0
2,1,2,1.0,0,1,1,1,1,37.0
5,1,4,2.0,0,1,0,1,1,75.0
6,2,1,1.0,44,1,1,1,1,20.0
2,1,8,3.0,5,1,0,1,1,333.0
7,1,2,1.0,90,1,0,0,1,80.0
7,2,2,1.0,6,1,1,1,1,23.0
1,2,2,1.0,23,1,0,1,1,185.0
2,2,1,1.0,14,1,1,1,1,36.0
7,1,4,0.0,68,1,0,0,1,54.0
6,2,1,1.0,2,1,1,0,1,15.0
2,2,2,1.0,239,1,0,1,0,50.0
2,1,2,1.0,47,1,1,1,1,60.0
1,2,2,1.0,3,1,1,1,1,42.0
6,2,2,1.0,6,1,1,1,1,20.0
7,1,2,2.0,7,1,1,1,1,60.0
2,1,15,4.0,66,1,0,1,1,250.0
4,2,4,2.0,29,1,1,1,1,26.0
3,2,2,1.0,4,1,0,0,1,50.0
2,1,6,2.0,18,1,0,0,1,128.0
2,2,2,1.0,63,1,1,1,1,55.0
5,2,2,1.0,0,1,0,1,1,30.0
2,2,2,1.0,3,1,1,1,1,35.0
3,1,2,1.0,42,1,0,1,1,40.0
1,1,2,1.0,8,1,0,1,1,75.0
4,2,2,1.0,11,1,1,1,1,26.0
2,2,2,1.0,1,1,1,1,1,25.0
1,1,4,2.0,1,1,0,1,1,150.0
1,1,2,0.0,1,1,0,1,1,37.0
2,2,2,1.0,37,1,0,1,1,40.0
5,2,2,1.0,24,1,0,1,1,28.0
2,1,2,1.0,10,1,1,1,1,40.0
2,2,2,1.0,0,1,1,1,1,35.0
5,1,2,1.0,57,1,0,1,1,95.0
4,2,1,1.0,8,1,1,1,1,29.0
2,1,4,3.0,101,1,0,1,1,130.0
1,2,2,1.0,58,1,1,1,1,52.0
3,1,4,2.0,21,1,1,1,1,120.0
9,1,5,1.0,60,1,0,1,1,35.0
1,2,2,1.0,1,1,1,1,1,40.0
4,2,1,1.0,2,1,0,1,1,31.0
6,1,3,0.0,27,0,0,1,1,43.0
6,1,3,0.0,115,1,0,0,1,59.0
5,2,4,2.0,36,1,0,1,1,65.0
2,1,3,2.0,0,1,0,1,1,195.0
1,2,1,1.0,58,1,0,1,1,22.0
4,1,2,0.0,37,1,1,0,1,65.0
1,1,6,3.0,106,1,1,0,1,210.0
2,1,3,0.0,118,1,0,0,1,59.0
6,2,1,1.0,9,1,1,1,1,30.0
4,2,2,1.0,12,1,1,1,1,60.0
2,2,2,1.0,2,1,1,1,1,40.0
2,2,2,1.0,72,1,1,0,1,39.0
6,1,4,2.0,10,1,0,1,1,74.0
1,2,1,1.0,5,1,1,1,1,35.0
1,1,2,1.0,5,1,1,1,1,80.0
3,1,1,1.0,32,1,1,1,1,80.0
3,1,4,3.0,12,1,1,1,1,41.0
1,1,3,1.0,4,1,1,1,1,65.0
4,1,2,1.0,11,1,1,1,1,45.0
3,1,2,1.0,1,1,1,0,1,65.0
3,1,2,1.0,8,1,1,1,1,49.0
3,2,2,1.0,0,1,1,1,1,18.0
1,2,1,1.0,5,1,1,1,1,20.0
1,1,2,1.0,6,1,1,1,1,120.0
7,2,1,1.0,12,0,1,1,1,30.0
4,1,4,2.0,21,1,0,1,1,40.0
7,1,6,1.0,60,1,0,0,1,84.0
5,1,5,2.0,33,1,0,0,1,47.0
2,1,5,2.0,31,1,0,1,1,66.0
1,1,3,1.0,4,1,0,1,1,110.0
2,2,4,1.0,12,1,0,1,1,60.0
2,2,1,1.0,5,1,1,1,1,20.0
6,1,15,4.0,32,1,0,1,1,290.0
6,2,2,1.0,86,1,1,1,1,35.0
1,1,2,1.0,6,1,0,1,1,70.0
4,2,2,1.0,53,1,1,1,1,34.0
4,2,2,1.0,25,1,1,1,1,45.0
3,1,3,2.0,4,1,1,1,1,90.0
2,1,2,1.0,10,1,0,1,1,90.0
2,2,2,1.0,14,1,1,0,1,28.0
3,2,2,1.0,25,1,1,1,1,30.0
2,1,3,2.0,4,1,0,1,1,80.0
4,2,2,1.0,5,1,1,1,1,32.0
2,2,2,1.0,1,1,1,0,1,25.0
4,2,1,1.0,2,1,1,1,1,31.0
6,2,2,1.0,12,1,0,1,1,45.0
2,1,3,1.0,4,1,0,1,1,34.0
2,2,2,1.0,17,1,0,1,1,29.0
4,1,2,1.0,31,1,0,1,1,78.0
3,2,1,1.0,5,1,1,1,1,35.0
1,2,2,1.0,10,1,0,1,1,70.0
4,2,1,1.0,4,1,1,1,1,30.0
3,1,4,1.0,7,1,0,1,1,65.0
5,2,1,1.0,22,1,1,1,1,30.0
2,2,2,1.0,10,1,1,1,1,26.0
5,2,2,1.0,20,1,0,1,0,40.0
1,2,2,1.0,9,1,0,1,1,52.0
1,2,1,1.0,4,1,0,1,1,45.0
5,2,2,1.0,46,1,0,1,1,66.0
2,1,2,1.0,10,1,0,1,1,185.0
5,1,3,1.0,7,1,0,1,1,70.0
6,2,2,1.0,12,1,0,1,1,45.0
5,1,2,0.0,0,1,0,1,1,37.0
4,2,2,1.0,52,1,1,1,1,35.0
1,2,2,1.0,8,1,0,1,1,36.0
6,1,4,1.0,5,1,0,1,1,54.0
6,2,2,1.0,15,1,0,1,1,30.0
2,2,2,1.0,10,1,0,1,1,50.0
3,1,5,3.0,11,1,0,1,1,107.0
1,2,1,1.0,15,1,0,1,1,99.0
2,2,1,1.0,7,1,0,1,1,49.0
4,1,4,2.0,12,1,1,1,1,90.0
2,1,3,1.0,0,1,0,1,1,30.0
10,1,3,1.0,0,1,0,1,1,32.0
5,2,2,1.0,16,1,1,1,1,22.0
3,2,2,1.0,9,1,1,1,1,39.0
1,2,2,1.0,25,1,1,1,1,28.0
2,1,2,1.0,4,1,0,1,1,55.0
4,2,2,1.0,2,1,1,1,1,40.0
7,1,2,1.0,3,1,1,1,1,69.0
4,2,3,1.0,7,1,1,1,1,45.0
2,2,3,1.0,113,1,1,1,1,55.0
3,1,4,1.0,1,1,0,1,1,27.0
1,1,5,2.0,4,1,1,1,1,105.0
2,2,2,1.0,57,1,0,0,1,32.0
2,2,2,1.0,18,1,1,1,1,37.0
1,2,1,1.0,2,1,1,1,1,28.0
4,2,1,1.0,2,1,0,1,1,55.0
4,2,2,1.0,6,1,0,1,1,29.0
1,1,2,1.0,137,1,0,1,1,80.0
2,1,8,0.0,118,1,1,1,1,57.0
3,2,4,3.0,9,1,1,1,1,82.0
2,2,2,1.0,78,1,0,0,1,32.0
1,1,2,1.0,11,1,0,1,1,49.0
4,2,2,1.0,2,1,1,1,1,27.0
6,1,4,1.0,117,1,0,1,1,59.0
1,2,4,1.0,19,1,1,1,1,49.0
4,2,1,1.0,16,1,1,0,1,27.0
8,2,2,1.0,2,1,1,1,1,35.0
4,2,2,1.0,37,1,1,0,1,27.0
8,1,2,1.0,21,1,1,1,1,60.0
4,2,2,1.0,40,1,1,0,1,27.0
2,1,1,1.0,1,1,0,1,1,36.0
1,2,2,1.0,6,1,1,1,1,49.0
9,1,4,2.0,3,1,0,1,1,40.0
1,2,1,1.0,7,1,1,1,1,30.0
6,1,4,1.0,93,1,0,1,1,60.0
5,2,2,1.0,52,1,0,1,1,45.0
1,1,4,1.0,76,1,0,0,1,70.0
4,2,2,1.0,14,1,0,1,1,23.0
4,2,2,1.0,2,1,1,1,1,52.0
10,2,2,1.0,20,1,0,1,1,20.0
1,2,3,1.0,3,1,1,1,1,30.0
3,1,2,1.0,6,1,0,1,1,35.0
2,2,2,1.0,4,1,1,1,1,30.0
4,2,2,1.0,2,1,0,1,1,26.0
9,2,1,1.0,35,1,1,1,1,58.0
4,2,2,1.0,5,1,1,0,1,25.0
4,2,2,1.0,2,1,1,1,1,34.0
3,2,2,1.0,4,1,1,1,1,35.0
1,1,4,1.0,53,1,0,1,1,140.0
7,1,4,1.0,12,1,0,1,1,80.0
3,1,4,2.0,170,1,1,1,1,85.0
2,2,2,1.0,39,1,1,1,1,29.0
2,2,1,1.0,11,1,1,1,1,37.0
3,1,2,1.0,81,1,0,0,1,69.0
1,2,1,1.0,21,1,1,1,1,30.0
2,1,2,1.0,4,1,1,1,1,51.0
2,2,1,1.0,4,1,1,1,1,20.0
6,2,2,1.0,59,1,1,1,1,48.0
3,2,2,1.0,2,1,1,1,1,25.0
2,1,6,2.0,6,1,0,1,1,180.0
4,2,2,1.0,4,1,0,1,1,29.0
8,2,2,1.0,31,1,0,1,1,35.0
1,1,5,2.0,13,1,0,1,1,30.0
1,2,2,1.0,143,1,0,0,1,35.0
3,1,2,1.0,1,1,1,1,1,80.0
2,1,3,1.0,4,1,0,1,1,46.0
3,2,1,1.0,40,1,0,1,1,39.0
4,1,5,2.0,9,1,0,1,1,99.0
3,1,2,1.0,2,1,0,1,1,70.0
7,2,1,1.0,15,1,0,0,1,38.0
1,2,4,1.0,53,1,1,1,1,49.0
4,2,2,1.0,3,0,1,1,1,36.0
2,2,2,1.0,2,1,0,0,1,45.0
2,2,3,1.0,17,1,0,1,1,30.0
1,2,2,1.0,132,0,1,1,1,40.0
5,2,2,1.0,20,1,1,1,1,31.0
2,2,2,1.0,21,1,1,1,0,53.0
1,1,2,1.0,22,1,0,0,1,65.0
4,2,2,1.0,9,1,1,1,1,30.0
5,1,2,1.0,0,1,0,1,1,99.0
7,1,4,2.0,36,1,1,1,1,27.0
1,2,2,1.0,14,1,0,1,1,50.0
8,1,2,1.0,6,1,0,1,1,79.0
5,2,2,1.0,57,1,0,1,1,22.0
2,2,3,1.0,75,1,1,1,1,50.0
1,2,2,1.0,1,1,0,1,1,33.0
5,1,3,1.0,5,1,1,0,1,55.0
1,1,2,0.0,25,1,0,1,1,69.0
10,1,6,3.0,76,1,0,0,1,100.0
1,1,2,1.0,0,1,0,1,1,65.0
8,2,2,1.0,3,1,1,1,1,30.0
6,1,2,1.0,12,1,0,1,1,60.0
4,2,2,1.0,1,1,1,0,1,33.0
4,1,4,1.0,7,1,1,1,1,52.0
1,2,2,1.0,4,1,0,1,1,40.0
1,2,2,1.0,21,1,1,1,0,30.0
2,1,2,1.0,38,1,0,0,1,55.0
4,2,3,1.0,12,1,1,1,1,29.0
2,1,5,2.0,7,1,0,1,1,172.0
1,2,2,1.0,173,1,1,1,1,30.0
5,2,2,1.0,28,1,1,1,1,15.0
1,2,2,1.0,59,1,1,1,1,46.0
1,1,2,0.0,1,1,0,1,1,70.0
2,1,2,0.0,1,1,0,1,1,42.0
6,1,2,0.0,1,1,0,1,1,69.0
12,1,1,1.0,0,0,0,1,1,55.0
1,2,4,1.0,4,1,0,1,1,50.0
1,2,2,1.0,21,1,1,1,1,75.0
3,2,2,1.0,14,1,0,1,0,49.0
7,1,4,1.0,34,1,0,1,1,71.0
1,2,1,1.0,78,1,0,1,1,31.0
5,1,2,1.0,0,1,0,1,1,35.0
2,2,2,1.0,0,1,1,0,1,40.0
2,1,7,3.0,24,1,0,1,1,252.0
1,1,3,2.0,8,1,1,1,1,73.0
5,2,2,1.0,10,1,0,1,1,31.0
7,1,3,0.0,23,1,0,1,1,55.0
5,2,2,1.0,0,1,1,1,1,18.0
2,1,3,1.0,60,0,0,0,1,65.0
4,1,2,1.0,3,1,1,1,1,45.0
6,1,2,1.0,9,1,0,1,1,120.0
3,1,1,1.0,0,1,0,1,1,26.0
5,1,2,1.0,8,1,1,0,1,30.0
2,1,4,2.0,23,1,0,1,1,170.0
7,2,1,1.0,4,1,0,1,1,30.0
3,2,2,1.0,8,1,0,1,1,25.0
6,1,2,1.0,22,1,1,1,1,65.0
2,2,2,1.0,0,1,0,1,1,36.0
2,2,2,1.0,40,1,1,1,1,56.0
4,1,4,2.0,4,1,0,0,1,92.0
5,2,2,1.0,51,1,0,0,1,40.0
3,1,2,2.0,2,1,0,1,1,48.0
1,2,2,1.0,8,1,0,1,1,85.0
2,1,7,2.0,117,1,0,1,1,70.0
1,2,2,1.0,1,1,0,1,1,37.0
4,1,2,1.0,10,1,0,1,1,47.0
1,1,2,1.0,0,1,0,1,1,55.0
4,1,5,2.0,78,1,1,1,1,105.0
2,1,4,1.0,6,1,0,1,1,76.0
3,1,4,1.0,24,1,0,1,1,69.0
10,1,4,2.0,1,1,0,1,1,65.0
1,2,2,1.0,80,1,1,1,1,48.0
4,1,3,0.0,6,1,0,1,1,40.0
1,1,2,1.0,9,1,0,1,1,110.0
4,2,2,1.0,3,1,1,1,1,29.0
7,1,4,2.0,5,1,0,1,1,150.0
3,2,2,1.0,1,1,0,1,1,45.0
4,2,1,1.0,75,1,0,0,0,37.0
5,1,4,1.0,78,1,0,1,1,40.0
1,1,4,2.0,6,1,0,1,1,185.0
6,1,2,1.0,2,1,0,1,1,39.0
1,1,2,1.0,9,1,0,1,1,45.0
4,1,3,1.0,6,1,1,1,1,89.0
4,2,2,1.0,6,1,1,1,1,45.0
4,2,3,2.0,7,0,1,0,0,50.0
1,1,2,1.0,33,1,1,0,1,58.0
1,2,3,1.0,26,1,0,1,1,38.0
1,2,2,1.0,4,1,1,1,1,30.0
2,1,8,3.0,6,1,0,1,1,132.0
1,1,2,1.0,4,1,0,1,1,36.0
2,1,4,1.0,2,1,1,1,1,30.0
4,1,2,2.0,3,1,1,1,1,99.0
3,1,4,3.0,9,1,0,1,1,149.0
4,1,4,1.0,4,1,1,1,1,89.0
1,1,2,1.0,38,1,1,1,1,60.0
6,2,4,1.0,45,1,0,1,1,30.0
2,2,2,1.0,47,1,0,1,1,59.0
1,2,2,1.0,1,1,1,1,1,35.0
4,1,2,1.0,11,1,1,0,1,28.0
3,2,2,1.0,2,1,1,0,0,50.0
1,1,2,0.0,20,1,1,1,1,55.0
3,1,4,2.0,30,1,1,1,1,88.0
1,2,2,1.0,75,0,0,0,1,59.0
1,2,2,1.0,1,1,1,1,1,47.0
2,1,2,0.0,116,1,0,1,1,69.0
2,1,2,1.0,8,1,0,1,1,80.0
4,2,2,1.0,7,1,1,1,1,25.0
1,2,4,1.0,41,1,1,1,1,32.0
1,2,2,1.0,3,1,1,1,1,35.0
2,2,4,2.0,2,1,0,1,1,250.0
7,1,2,1.0,53,1,1,0,1,35.0
1,1,2,1.0,7,1,0,1,1,100.0
1,2,2,1.0,1,1,0,1,1,40.0
5,2,2,1.0,4,1,0,1,1,28.0
1,1,6,2.0,32,1,0,1,1,120.0
2,3,1,1.0,11,1,0,1,1,15.0
1,2,2,1.0,3,1,1,1,1,25.0
2,2,2,1.0,8,0,1,1,1,15.0
5,1,2,0.0,2,1,1,1,1,39.0
1,1,2,1.0,7,1,0,1,1,60.0
5,1,2,0.0,0,1,0,1,1,30.0
3,1,2,1.0,3,0,1,0,1,55.0
9,2,2,1.0,7,1,0,1,1,30.0
1,2,2,1.0,89,1,1,1,1,50.0
2,1,3,1.0,19,1,1,1,1,49.0
1,2,2,1.0,14,1,1,1,1,37.0
6,2,2,1.0,58,1,1,1,1,39.0
3,1,6,2.0,4,1,1,1,1,85.0
2,2,2,1.0,0,1,1,1,1,40.0
4,1,1,1.0,0,1,1,1,1,90.0
2,2,2,1.0,7,1,1,1,1,92.0
3,1,2,1.0,18,1,0,1,1,80.0
3,2,2,1.0,25,1,0,1,1,45.0
5,1,3,2.0,3,1,0,1,1,30.0
1,2,2,1.0,7,1,1,0,1,29.0
1,1,4,1.0,27,1,0,1,1,72.0
1,2,2,1.0,11,1,1,1,1,40.0
1,2,2,1.0,36,1,1,1,1,55.0
8,2,2,1.0,22,1,1,1,1,55.0
5,2,2,1.0,0,1,1,1,1,33.0
2,2,2,1.0,40,1,1,1,1,42.0
2,2,1,1.0,32,1,1,1,1,48.0
7,2,2,1.0,5,1,1,1,1,35.0
5,3,1,1.0,70,1,1,1,1,23.0
1,2,2,1.0,107,1,0,1,1,29.0
2,3,4,1.0,70,1,0,1,0,22.0
1,2,2,1.0,1,1,1,0,0,22.0
4,2,2,1.0,1,1,1,1,1,45.0
6,1,4,2.0,0,1,1,1,1,73.0
2,1,6,1.0,178,1,0,1,1,67.0
4,2,2,1.0,86,1,1,0,1,44.0
2,1,9,5.0,16,1,0,1,1,170.0
4,2,1,1.0,3,1,1,1,1,26.0
4,1,3,1.0,3,1,1,1,1,55.0
7,1,2,1.0,1,1,0,1,1,45.0
2,1,6,2.0,53,1,0,1,1,110.0
2,3,6,1.0,64,1,0,1,0,17.0
3,1,3,2.0,17,1,0,1,1,95.0
2,3,6,1.0,49,1,0,1,0,19.0
1,1,4,1.0,32,1,1,1,1,95.0
3,1,2,1.0,14,1,1,1,1,70.0
1,2,2,1.0,10,1,0,1,1,40.0
3,2,2,1.0,124,1,1,1,1,40.0
2,2,3,1.0,81,1,1,1,1,30.0
2,2,2,1.0,11,1,1,1,1,38.0
2,3,6,1.0,59,1,0,1,0,13.0
3,1,4,2.0,7,1,1,1,1,42.0
2,1,5,1.0,14,1,0,1,1,107.0
3,2,2,1.0,3,1,1,1,1,37.0
2,2,2,1.0,0,1,1,1,1,72.0
1,2,2,1.0,0,1,1,1,1,30.0
4,2,4,1.0,0,1,1,1,1,49.0
2,2,1,1.0,5,1,1,1,1,25.0
2,2,1,1.0,0,1,0,0,1,200.0
3,1,2,1.0,1,1,0,1,1,85.0
4,1,2,1.0,4,1,1,1,1,54.0
2,2,3,1.0,49,1,1,1,1,25.0
1,2,2,1.0,21,1,0,1,1,30.0
6,2,2,1.0,76,1,1,1,1,34.0
4,2,2,1.0,5,1,0,1,1,65.0
4,2,2,1.0,5,1,1,1,1,80.0
5,1,2,1.0,1,1,0,1,1,67.0
9,2,1,1.0,48,1,0,0,0,28.0
3,2,3,1.0,33,1,1,1,1,49.0
1,2,2,1.0,3,1,1,1,1,60.0
1,2,2,1.0,11,1,1,1,1,35.0
1,2,2,1.0,9,1,1,1,1,37.0
2,1,4,1.0,17,1,0,1,1,119.0
1,2,2,1.0,4,1,1,1,0,30.0
1,1,4,2.0,9,1,1,0,1,100.0
2,1,4,2.0,33,1,0,1,1,150.0
3,1,3,1.0,16,1,1,1,1,120.0
1,1,3,2.0,2,1,1,1,1,85.0
6,1,4,1.0,3,1,0,1,1,55.0
2,1,2,1.0,9,1,1,0,1,59.0
6,2,2,1.0,28,1,0,1,1,55.0
8,1,6,3.0,4,1,0,1,1,83.0
3,1,2,1.0,18,1,1,0,1,55.0
6,2,2,1.0,2,1,1,1,1,45.0
6,2,1,1.0,16,1,1,1,1,22.0
2,2,1,1.0,1,1,1,1,1,45.0
10,2,2,1.0,50,1,0,1,1,26.0
2,1,4,2.0,17,1,0,1,1,80.0
3,1,4,2.0,18,1,0,1,1,150.0
3,2,2,1.0,30,1,1,1,1,55.0
2,1,4,2.0,16,1,0,1,1,76.0
3,1,3,1.0,4,1,1,0,1,34.0
1,1,4,1.0,18,1,1,1,1,30.0
1,2,2,1.0,0,1,0,1,1,25.0
3,1,3,2.0,3,1,0,1,1,58.0
2,1,3,1.0,29,1,0,1,1,95.0
2,1,4,2.0,97,1,0,1,1,99.0
1,2,5,2.0,0,1,0,1,1,180.0
8,2,2,1.0,0,1,0,1,0,60.0
1,2,2,1.0,5,1,1,1,1,60.0
7,1,4,1.0,89,1,0,0,1,45.0
2,2,3,1.0,12,1,1,0,1,35.0
6,1,3,1.0,27,1,0,1,1,69.0
4,2,2,1.0,6,0,1,0,1,38.0
1,1,3,1.0,20,1,0,1,1,86.0
1,2,5,3.0,5,1,0,1,1,130.0
1,2,2,1.0,20,1,1,1,1,25.0
5,2,2,1.0,8,1,0,1,1,27.0
6,1,6,3.0,13,1,0,1,1,399.0
2,2,4,1.0,8,1,1,1,1,18.0
1,2,2,1.0,32,1,0,1,1,22.0
3,2,2,1.0,31,1,1,1,1,58.0
2,1,2,1.0,17,1,1,1,1,60.0
4,1,2,1.0,17,1,0,1,1,55.0
5,1,1,1.0,6,1,0,1,1,49.0
2,2,2,1.0,42,1,1,1,1,52.0
1,2,4,2.0,13,1,0,1,1,130.0
2,1,4,2.0,118,1,0,0,1,115.0
3,2,1,1.0,49,1,1,1,1,29.0
3,2,2,1.0,13,1,1,1,1,50.0
1,2,2,1.0,2,1,1,1,1,30.0
4,2,2,1.0,1,1,1,0,1,70.0
6,2,2,1.0,71,1,1,1,1,25.0
2,1,2,1.0,0,1,0,1,1,25.0
1,2,4,0.0,7,1,0,1,1,99.0
1,1,2,1.0,12,1,0,1,1,79.0
3,2,2,1.0,1,1,1,1,1,35.0
1,1,1,1.0,3,1,0,1,1,34.0
4,2,2,1.0,6,1,1,1,1,40.0
7,1,2,1.0,36,1,1,0,1,75.0
6,2,2,1.0,49,1,1,1,1,40.0
6,1,2,1.0,0,1,0,1,1,30.0
3,1,2,1.0,11,1,0,1,1,95.0
1,2,2,1.0,6,1,1,0,1,43.0
2,2,1,1.0,43,1,1,1,1,30.0
1,1,4,1.0,125,1,0,1,1,65.0
3,2,2,1.0,3,1,1,1,1,35.0
3,1,2,1.0,4,1,1,1,1,69.0
1,1,4,2.0,0,1,1,1,1,70.0
6,2,8,3.0,66,1,1,0,0,110.0
2,1,3,2.0,0,1,0,1,1,98.0
7,1,4,1.0,83,1,0,0,1,45.0
4,1,4,2.0,28,1,1,1,1,68.0
1,1,2,1.0,13,1,1,1,1,47.0
4,2,4,1.0,18,1,1,0,0,35.0
4,1,4,2.0,56,1,1,1,1,63.0
2,1,2,2.0,10,1,1,1,1,35.0
